Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-03-23,24.753182838703022,25.48336522332553,24.753182838703022,25.41034698486328,4972000,0.0,0.0
2000-03-24,26.286561905599854,27.23579886330207,26.19528912120541,26.542125701904297,5925000,0.0,0.0
2000-03-27,26.560392440290144,26.85246548430708,25.73893700399251,25.884973526000977,3254200,0.0,0.0
2000-03-28,25.7024191897965,26.450856112226656,25.592891835294527,25.957983016967773,2448000,0.0,0.0
2000-03-29,25.99449005344625,25.99449005344625,25.519871555279394,25.5928897857666,3280800,0.0,0.0
2000-03-30,25.72066942225681,26.797688227021293,25.59288753016611,25.994487762451172,3155800,0.0,0.0
2000-03-31,26.396100670835377,26.870719355096593,25.866718292236328,25.866718292236328,2459200,0.0,0.0
2000-04-03,26.104028727732548,26.980247873838255,26.06751959664481,26.834211349487305,2871400,0.0,0.0
2000-04-04,26.870720397087254,27.9112306298549,26.14053777760119,27.14453887939453,4841000,0.0,0.0
2000-04-05,27.126285945437083,27.692177509574734,26.596903514469602,26.615158081054688,2875800,0.0,0.0
2000-04-06,26.669922886124574,27.710433224597608,26.669922886124574,27.272323608398438,1756400,0.0,0.0
2000-04-07,27.345338402470983,27.78344796299121,26.761192321777344,26.761192321777344,2501200,0.0,0.0
2000-04-10,26.834213058903533,27.710432260826913,26.797703925490058,27.08977699279785,2110600,0.0,0.0
2000-04-11,27.089771503081256,28.34933635059649,27.089771503081256,27.874717712402344,2952200,0.0,0.0
2000-04-12,28.422357404247773,28.71443044115719,27.63741111755371,27.63741111755371,2454600,0.0,0.0
2000-04-13,27.63740864403959,28.14853641288576,26.797698738078015,27.673917770385742,4152200,0.0,0.0
2000-04-14,27.47312123087957,27.546139493287225,25.793701195503544,26.523883819580078,6141600,0.0,0.0
2000-04-17,26.049257060914446,26.450857380003526,25.72067498165974,26.250057220458984,2893600,0.0,0.0
2000-04-18,26.323075460293364,26.323075460293364,25.70242042170115,26.250057220458984,2419200,0.0,0.0
2000-04-19,26.17703553933313,26.834199611450277,26.03099907886265,26.414344787597656,1665200,0.0,0.0
2000-04-20,26.41433970391912,26.96197632528579,26.286557825600227,26.943721771240234,1983800,0.0,0.0
2000-04-24,26.651663602699212,28.51362914206587,26.651663602699212,28.440610885620117,3558200,0.0,0.0
2000-04-25,28.075527397018522,28.13029110455497,25.848469957203008,27.400108337402344,9044200,0.0,0.0
2000-04-26,27.308827114038206,27.308827114038206,25.519879883305755,25.97624397277832,6956600,0.0,0.0
2000-04-27,25.848453469920617,26.25005373569622,24.91747103562263,25.53812599182129,4835200,0.0,0.0
2000-04-28,25.538120968861325,25.57463007675105,25.11826622812951,25.300811767578125,2947000,0.0,0.0
2000-05-01,25.31907161271118,25.866708345502335,24.844453110958842,25.39208984375,3476400,0.0,0.0
2000-05-02,25.118271477354423,25.574635421347054,25.008744130796188,25.39208984375,2459200,0.0,0.0
2000-05-03,25.392102636738752,25.775448542828986,24.917483895865132,25.063520431518555,2445200,0.0,0.0
2000-05-04,25.173034176829965,25.611143546114896,24.753179364598573,24.9539794921875,2766200,0.0,0.0
2000-05-05,24.88097268966092,25.483373349058432,24.77144529704319,25.319082260131836,2376400,0.0,0.0
2000-05-08,25.629412755508806,25.629412755508806,24.972248325880376,25.501630783081055,1760000,0.0,0.0
2000-05-09,25.410357297852983,25.66592123619346,24.97224768926931,25.118284225463867,1949200,0.0,0.0
2000-05-10,25.19129608154297,25.26431433105469,24.771441146850588,25.10002326965332,1998400,0.0,0.0
2000-05-11,25.2095506439209,25.373841705322267,24.990495895385745,25.10002326965332,2347400,0.0,0.0
2000-05-12,24.899225029924306,25.11827979558346,24.680170264265147,24.789697647094727,1838400,0.0,0.0
2000-05-15,24.935732208251956,25.392096267700197,24.917477645874026,25.10002326965332,2635000,0.0,0.0
2000-05-16,25.173060195467524,26.669935421013818,24.99051443625456,26.30484390258789,4051400,0.0,0.0
2000-05-17,25.97927308895371,26.199747825210746,25.75879835269668,25.869035720825195,2193000,0.29,0.0
2000-05-18,25.924135709271017,26.05274587933827,25.57505096194561,25.59342384338379,1599600,0.0,0.0
2000-05-19,25.336209206891482,25.464819405911236,24.619666669495714,24.84014129638672,2749400,0.0,0.0
2000-05-22,24.91362979948388,25.097358632813403,24.50942636615892,24.748273849487305,2568600,0.0,0.0
2000-05-23,24.748273242990116,24.895256306051678,24.472679999749694,24.729900360107422,1528400,0.0,0.0
2000-05-24,24.98711827289627,26.08949113787699,24.98711827289627,25.924135208129883,3241000,0.0,0.0
2000-05-25,25.666925492051597,25.942518822317002,24.69316239178049,24.9687557220459,2512800,0.0,0.0
2000-05-26,25.04224200759615,25.391326819147384,24.693157196044922,24.693157196044922,1784600,0.0,0.0
2000-05-30,24.87689875856195,25.44645847903124,24.82178007593589,25.023881912231445,1573200,0.0,0.0
2000-05-31,25.31783695610202,25.666921790765258,25.207599639892578,25.207599639892578,2137000,0.0,0.0
2000-06-01,25.29945743909114,25.29945743909114,24.803389646167783,24.95037269592285,2034000,0.0,0.0
2000-06-02,25.428073733183435,25.50156527576489,24.693158307368886,24.785022735595703,3331600,0.0,0.0
2000-06-05,24.87688867875883,25.0054988861084,24.729905584645042,25.0054988861084,2704600,0.0,0.0
2000-06-06,24.987130132514416,24.987130132514416,24.123604311758402,24.19709587097168,3139200,0.0,0.0
2000-06-07,24.197090437652868,24.454310837141964,23.958242923841564,24.031734466552734,3176600,0.0,0.0
2000-06-08,24.08685312358611,24.105226009263905,23.645903867319088,24.031734466552734,2483200,0.0,0.0
2000-06-09,24.08684539794922,24.16033691708865,23.86637084053092,24.08684539794922,2146200,0.0,0.0
2000-06-12,24.105225260913077,24.638038929027772,24.068479490698273,24.096038818359375,2021400,0.0,0.0
2000-06-13,23.995001308062605,24.49106948211903,23.995001308062605,24.068492889404297,2151200,0.0,0.0
2000-06-14,24.693155199488444,24.968748449482735,24.54617213282482,24.748273849487305,2748600,0.0,0.0
2000-06-15,24.78501671151846,25.685287889327505,24.766643830338683,25.40969467163086,4171400,0.0,0.0
2000-06-16,25.409707941186596,25.409707941186596,24.821775436401367,24.821775436401367,3842800,0.0,0.0
2000-06-19,24.950378483640936,25.134107338454196,24.380819033719824,24.546175003051758,2423400,0.0,0.0
2000-06-20,24.582915633168966,24.98711902923004,23.829627485964235,24.16033935546875,2799400,0.0,0.0
2000-06-21,24.840142910722374,25.428075287307518,24.711532703344375,25.354583740234375,3272600,0.0,0.0
2000-06-22,25.372939510802556,25.795515621409695,24.968736274569643,25.299448013305664,2798200,0.0,0.0
2000-06-23,24.95038567182314,24.95038567182314,24.71153809175414,24.821775436401367,1579600,0.0,0.0
2000-06-26,24.803397530003597,25.262719706485143,24.785024642944336,25.134109497070312,2224800,0.0,0.0
2000-06-27,25.42806175639275,25.832265050208242,25.336197371434682,25.464807510375977,3072800,0.0,0.0
2000-06-28,25.48319179848591,25.538310454142334,25.11573409410976,25.30405616760254,2110400,0.0,0.0
2000-06-29,24.840132596982144,25.519929125153993,24.748268201283246,25.1524715423584,2552800,0.0,0.0
2000-06-30,25.078985676707994,25.281087392784027,24.247612708304302,24.399188995361328,3603600,0.0,0.0
2000-07-03,24.399182219664848,24.803385539568932,24.399182219664848,24.71152114868164,1629400,0.0,0.0
2000-07-05,25.26270888619504,26.27321724164284,24.950369939965718,26.0159969329834,3385400,0.0,0.0
2000-07-06,25.70366392583193,25.905765643619027,25.428070674304067,25.446443557739258,2555800,0.0,0.0
2000-07-07,25.46481793020218,25.795529851373637,25.281089085106927,25.317834854125977,2649200,0.0,0.0
2000-07-10,25.060620795355902,25.758790582909807,25.02387501706359,25.63018035888672,2613800,0.0,0.0
2000-07-11,25.630172527096093,26.438579402502707,25.501562342372313,26.14461326599121,3193600,0.0,0.0
2000-07-12,26.53045283680902,26.622317285689935,26.18136793106153,26.47533416748047,3123000,0.0,0.0
2000-07-13,26.714174932145774,26.714174932145774,26.309971459995012,26.328344345092773,1662400,0.0,0.0
2000-07-14,26.254859484785143,26.254859484785143,25.464825224571175,25.83228302001953,2259000,0.0,0.0
2000-07-17,25.575060388078665,25.722043493757276,25.336212841350918,25.64855194091797,1871400,0.0,0.0
2000-07-18,25.61181519519199,26.03439177301797,25.593442300503906,25.869035720825195,1502000,0.0,0.0
2000-07-19,26.162985388254153,26.181358271251522,25.354578536369896,25.428070068359375,3098800,0.0,0.0
2000-07-20,25.501561600348854,25.53830736634359,25.281087004380417,25.428070068359375,2226600,0.0,0.0
2000-07-21,25.372950207479782,25.39132308959961,25.078984093562564,25.39132308959961,1425800,0.0,0.0
2000-07-24,25.281079701206142,26.567181139494245,25.281079701206142,26.181350708007812,2589800,0.0,0.0
2000-07-25,26.015997009925275,26.365081715566927,25.924132613703787,25.960878372192383,2013800,0.0,0.0
2000-07-26,26.144623023486087,26.879538639044373,26.034385681152344,26.034385681152344,3960400,0.0,0.0
2000-07-27,26.38346328628197,26.56719213925051,26.034378465641748,26.162988662719727,2069400,0.0,0.0
2000-07-28,26.236482326801006,26.934652024573023,26.126245006100163,26.75092315673828,2395000,0.0,0.0
2000-07-31,26.732554624347035,26.84279196300414,26.47533416748047,26.47533416748047,2240400,0.0,0.0
2000-08-01,26.60393192317936,26.806033615965944,26.236474299931025,26.27322006225586,2711400,0.0,0.0
2000-08-02,26.328337691827493,26.64067665956027,26.126236006823934,26.530439376831055,2003400,0.0,0.0
2000-08-03,26.659056086271814,26.732547626137485,26.438581466674805,26.438581466674805,2093400,0.0,0.0
2000-08-04,26.438578258620367,26.659052851465013,26.3467138449351,26.456951141357422,2032800,0.0,0.0
2000-08-07,26.456942551729604,26.73253570331012,26.456942551729604,26.714162826538086,1593400,0.0,0.0
2000-08-08,26.732551970005687,27.100009729043567,26.51207731458296,26.861162185668945,2862400,0.0,0.0
2000-08-09,27.118376293697875,27.467461083386397,26.934647457019704,27.19186782836914,3140600,0.0,0.0
2000-08-10,27.32048000868444,28.073768294061754,27.32048000868444,27.890039443969727,3862000,0.0,0.0
2000-08-11,27.908413275883795,28.643328701186856,27.908413275883795,28.441226959228516,3663800,0.0,0.0
2000-08-14,28.29424122437241,28.29424122437241,27.577698751807134,28.12888526916504,2292200,0.0,0.0
2000-08-15,28.165632719107766,28.18400560411697,27.7063105938777,27.890039443969727,1630800,0.0,0.0
2000-08-16,27.92678984284637,27.92678984284637,27.632823633974304,27.798179626464844,1871000,0.0,0.0
2000-08-17,27.871668269940876,28.110515789722832,27.724685180844286,28.00027847290039,1728200,0.0,0.0
2000-08-18,28.073772635942376,28.073772635942376,27.8532979817334,27.96353530883789,1513000,0.0,0.0
2000-08-21,28.037003969816567,28.165614079769853,27.798156622760462,27.90839385986328,1057200,0.0,0.0
2000-08-22,27.890043742621124,28.514721929214744,27.853297966939145,28.312620162963867,1498800,0.0,0.0
2000-08-23,28.447178210031716,28.632020173709634,28.18839946088263,28.373241424560547,1747200,0.29,0.0
2000-08-24,28.29930610631592,28.354758698294333,27.948106357119315,28.04052734375,1656600,0.0,0.0
2000-08-25,28.114459128666173,28.317785263061523,28.114459128666173,28.317785263061523,1572800,0.0,0.0
2000-08-28,28.391732455239815,28.816869074035722,28.132953643798828,28.132953643798828,1608000,0.0,0.0
2000-08-29,28.20689113420413,28.28082793927413,27.98508071899414,27.98508071899414,1900600,0.0,0.0
2000-08-30,27.985068925094094,28.132942472914937,27.578416668586783,27.615385055541992,1784400,0.0,0.0
2000-08-31,27.559935312320782,28.26233473677966,27.50448272617929,27.509103775024414,2093200,0.0,0.0
2000-09-01,27.78175552600139,27.96659754546913,27.356618881225586,27.356618881225586,3204400,0.0,0.0
2000-09-05,27.33812164678806,27.467510998733644,27.079342942896897,27.282669067382812,2271600,0.0,0.0
2000-09-06,27.67083101918498,28.373230203372707,27.652346830127406,27.837188720703125,2737800,0.0,0.0
2000-09-07,27.504491787815486,27.578428593696707,27.09783935546875,27.09783935546875,3829800,0.0,0.0
2000-09-08,26.691173937852554,27.023889402451825,26.32149008829781,26.598752975463867,3726800,0.0,0.0
2000-09-11,26.765113900265725,26.78359809494823,26.13665128106059,26.303009033203125,2630800,0.0,0.0
2000-09-12,26.155140418546093,26.524824382059112,26.02575103131654,26.044235229492188,2537400,0.0,0.0
2000-09-13,26.21060294498598,26.598771253762216,25.489718942972964,25.58213996887207,2644000,0.0,0.0
2000-09-14,25.508191781885486,25.56364437271567,24.879729085810045,25.138507843017578,3947600,0.0,0.0
2000-09-15,25.50820127982925,25.50820127982925,24.8797383497465,25.175485610961914,4802000,0.0,0.0
2000-09-18,24.953664397046943,25.0276011804456,24.251264954759698,24.60246467590332,4220200,0.0,0.0
2000-09-19,24.89821475237919,25.04608833665464,24.56549918775942,24.80579376220703,3305400,0.0,0.0
2000-09-20,24.768822375422953,25.04608531246127,23.807644193690123,24.17732810974121,4520000,0.0,0.0
2000-09-21,25.02760456441023,25.970298680204117,24.99063616771243,25.56364631652832,5820200,0.0,0.0
2000-09-22,25.877877200291447,26.46937153629811,25.508193240287284,26.099687576293945,5092400,0.0,0.0
2000-09-25,26.025746663411457,26.635725100835163,25.951809883117676,26.61724090576172,4293800,0.0,0.0
2000-09-26,26.617235334924263,26.9129823942012,26.15513055480405,26.58026695251465,5865800,0.0,0.0
2000-09-27,26.598752975463867,26.98692101749635,26.376942665731022,26.598752975463867,5071600,0.0,0.0
2000-09-28,26.67270272165171,27.633881198107627,26.635734318711098,27.09783935546875,3306000,0.0,0.0
2000-09-29,27.02388602519722,27.615380110564058,26.91298088419094,26.949949264526367,3258200,0.0,0.0
2000-10-02,27.19026218926573,27.412072621809028,26.857546540450787,27.11632537841797,2493400,0.0,0.0
2000-10-03,27.060856636534346,28.077487179573545,27.060856636534346,27.80022430419922,2911600,0.0,0.0
2000-10-04,27.596903865874125,28.391724271924083,27.596903865874125,28.243850708007812,4045800,0.0,0.0
2000-10-05,28.095980074066897,28.095980074066897,27.52296995413527,27.57842254638672,2555200,0.0,0.0
2000-10-06,27.726297540179754,28.02204471394167,27.264192581176758,27.264192581176758,2792000,0.0,0.0
2000-10-09,27.301153884596655,27.89264807844032,27.134796142578125,27.134796142578125,1789600,0.0,0.0
2000-10-10,27.264178135251036,28.05899824360073,27.264178135251036,27.541440963745117,2328800,0.0,0.0
2000-10-11,27.948106494729704,28.225369455986943,27.52296995413527,27.57842254638672,2367200,0.0,0.0
2000-10-12,27.54145342841273,27.55993762534455,26.765117157276265,26.876022338867188,4886800,0.0,0.0
2000-10-13,26.80207969068171,27.005405812473086,26.80207969068171,26.91298484802246,6227800,0.0,0.0
2000-10-16,27.09783479593568,28.059013110661912,27.09783479593568,27.264192581176758,2857000,0.0,0.0
2000-10-17,27.356601448216068,27.615380110564058,26.89449669402323,26.949949264526367,4001600,0.0,0.0
2000-10-18,26.691170602178378,27.02388602519722,26.691170602178378,26.949949264526367,4213400,0.0,0.0
2000-10-19,26.98692806651083,26.98692806651083,26.155139187748514,26.321496963500977,4775400,0.0,0.0
2000-10-20,26.025767503973405,26.284546442223142,24.824293862099633,25.803956985473633,10243000,0.0,0.0
2000-10-23,27.208747115165057,27.800241617668647,26.17363173578378,26.561800003051758,5694200,0.0,0.0
2000-10-24,26.87601955660013,27.20873506692943,26.487851461215946,26.635725021362305,2279400,0.0,0.0
2000-10-25,26.39543607396987,26.67269905794014,26.339983477175814,26.65421485900879,2882400,0.0,0.0
2000-10-26,26.598761440212446,27.54145555657856,26.561793043492205,27.264192581176758,2265000,0.0,0.0
2000-10-27,27.301159262019684,27.652359008789062,26.802085937663197,27.652359008789062,2140800,0.0,0.0
2000-10-30,27.578420297723067,28.31778813412315,27.227220575433027,28.095977783203125,2955200,0.0,0.0
2000-10-31,27.874178418829402,28.613546546649808,27.375104932550624,28.57657814025879,4168000,0.0,0.0
2000-11-01,28.46566925850867,28.96474268057343,28.04053263971276,28.132953643798828,2673200,0.0,0.0
2000-11-02,28.151422801968923,28.373233093251674,27.929612510686177,28.077486038208008,2785800,0.0,0.0
2000-11-03,28.00355315679618,28.114458317813195,27.74477444775648,28.059005737304688,2503000,0.0,0.0
2000-11-06,28.022041741935524,29.057156740318366,27.874168170737974,28.798377990722656,3368000,0.0,0.0
2000-11-07,29.05713991500884,29.05713991500884,28.391709229932303,28.66897201538086,1812200,0.0,0.0
2000-11-08,28.85381918743626,29.500765805988642,28.317777703492858,28.779882431030273,2876400,0.0,0.0
2000-11-09,28.502630848327556,29.13109352591714,28.132946920333683,28.798377990722656,2205800,0.0,0.0
2000-11-10,28.87231401142321,29.11260855825324,27.985072607743113,28.095977783203125,1960000,0.0,0.0
2000-11-13,27.837201173162494,28.31779030364206,27.818716975836356,28.04052734375,2245400,0.0,0.0
2000-11-14,27.818714844553092,28.22536715457314,27.43054673044305,28.095977783203125,2655000,0.0,0.0
2000-11-15,27.81871060712622,28.595046717092533,27.81871060712622,28.206878662109375,2950600,0.0,0.0
2000-11-16,28.761412318495452,28.79838071479172,27.707813024051852,28.18840217590332,3067600,0.0,0.0
2000-11-17,28.39174461364746,28.687491953372955,28.151449900120497,28.39174461364746,3314400,0.0,0.0
2000-11-20,28.521122555751624,28.59505936082162,27.874175511389144,27.98508071899414,3055400,0.0,0.0
2000-11-21,28.04606713631977,28.529620017980456,28.04606713631977,28.473825454711914,2340400,0.29,0.0
2000-11-22,28.28783863164674,28.8643823512924,28.28783863164674,28.511016845703125,2156600,0.0,0.0
2000-11-24,28.511016845703125,28.58540958372192,28.30643681615144,28.511016845703125,990800,0.0,0.0
2000-11-27,28.585416464721526,29.75710237056242,28.306443629997503,29.533924102783203,4653800,0.0,0.0
2000-11-28,29.310756938948792,30.12907756414787,29.199167762785283,29.422346115112305,3735800,0.0,0.0
2000-11-29,29.496712047657866,29.794282913208008,29.478113868560982,29.794282913208008,2641200,0.0,0.0
2000-11-30,29.79431008158697,29.831506473698813,29.273560592021155,29.71991729736328,2936400,0.0,0.0
2000-12-01,29.533935800549976,29.85010513846518,29.533935800549976,29.645524978637695,2528600,0.0,0.0
2000-12-04,29.719909127553304,31.728513749440513,29.589721790949504,31.24496078491211,12211000,0.0,0.0
2000-12-05,31.914495044965836,35.41095487506699,31.914495044965836,34.7042236328125,29116000,0.0,0.0
2000-12-06,34.350860680612236,34.74142271325591,34.090485992183126,34.257869720458984,12515200,0.0,0.0
2000-12-07,34.01609638432391,34.16488193439203,33.476748765326974,34.127685546875,7502400,0.0,0.0
2000-12-08,34.18347796751559,34.871611093085825,33.792915923273036,34.797218322753906,6358600,0.0,0.0
2000-12-11,34.462465898592406,34.61125150419885,34.07190368387549,34.295082092285156,3296600,0.0,0.0
2000-12-12,34.03469942011242,34.146288598539016,33.81152106325922,33.88591384887695,4116400,0.0,0.0
2000-12-13,33.92310797048754,34.22067909303568,33.47675128666533,33.867313385009766,2852600,0.0,0.0
2000-12-14,33.64413596488334,34.03469807392842,32.78861896411792,33.0303955078125,4081200,0.0,0.0
2000-12-15,33.69992784590442,33.848713399307975,33.104785632290216,33.383758544921875,5946400,0.0,0.0
2000-12-18,33.88592951118361,34.20209899619466,33.66275105117582,34.109107971191406,4021800,0.0,0.0
2000-12-19,34.10909532400278,34.51825568230598,33.513952984652676,33.84872055053711,4642000,0.0,0.0
2000-12-20,32.80722994189534,33.830131102215205,32.80722994189534,33.60695266723633,3838800,0.0,0.0
2000-12-21,33.17918882618596,33.90451862675841,32.58404642571626,33.532554626464844,4810600,0.0,0.0
2000-12-22,33.458148867486585,33.75571995246701,32.99319404720467,33.55113983154297,3660000,0.0,0.0
2000-12-26,33.73711210333783,34.220664978027344,33.38374654106472,34.220664978027344,1999600,0.0,0.0
2000-12-27,34.48104324300813,35.522541852289926,34.03468669617307,35.46674728393555,2565600,0.0,0.0
2000-12-28,35.26217918845704,36.58265108844673,34.59264414057495,36.28507995605469,4287200,0.0,0.0
2000-12-29,36.28507349006368,36.58264456942863,35.59694036903223,35.85731506347656,2754200,0.0,0.0
2001-01-02,35.15057806326071,36.15488029363959,34.964596168746105,35.46674728393555,4651200,0.0,0.0
2001-01-03,35.11339269987152,35.67133855844998,34.62983962243685,35.05759811401367,4754400,0.0,0.0
2001-01-04,35.076201218516886,35.559754363629,34.38806789662657,35.41096878051758,4060400,0.0,0.0
2001-01-05,34.8158101832613,34.8158101832613,32.900196695613914,34.09048080444336,8367000,0.0,0.0
2001-01-08,33.625546867056165,34.332278493686765,32.60264582851187,34.295082092285156,5486600,0.0,0.0
2001-01-09,34.2020864313299,34.27647922400272,33.36516751376065,33.75572967529297,3962800,0.0,0.0
2001-01-10,32.91880064695228,33.47674642062943,32.43524764309874,33.42095184326172,4344400,0.0,0.0
2001-01-11,33.439558499101274,33.90451342817666,32.602639626765594,33.36516571044922,4190600,0.0,0.0
2001-01-12,33.365157233344185,33.38375542578194,32.28646207195401,32.639827728271484,3655800,0.0,0.0
2001-01-16,32.91878693954535,33.7743034362793,32.75140327714088,33.7743034362793,4247400,0.0,0.0
2001-01-17,31.691334603049537,32.73283386230469,31.50535259246826,32.73283386230469,11552200,0.0,0.0
2001-01-18,32.732828122760175,32.732828122760175,32.063293002067354,32.43525695800781,5365800,0.0,0.0
2001-01-19,32.416659206640524,32.416659206640524,31.598338492301924,31.765722274780273,4061600,0.0,0.0
2001-01-22,31.709919074372774,32.43524860158717,31.375151600273824,32.39805221557617,4052400,0.0,0.0
2001-01-23,32.398056855072845,33.23497566016945,32.26786948539115,33.0303955078125,3528800,0.0,0.0
2001-01-24,32.58402374160749,32.91879110881579,31.468132517579836,31.87729263305664,3703000,0.0,0.0
2001-01-25,31.8401137051517,32.6770325817474,30.965998434040642,32.584041595458984,4224000,0.0,0.0
2001-01-26,32.602646428343164,32.900217645030835,31.802923783495043,31.9331111907959,2956000,0.0,0.0
2001-01-29,31.93234965321791,32.07816110690999,31.50384887153752,31.92639923095703,3075400,0.0,0.0
2001-01-30,31.765711938242177,33.327960066352446,31.67643970852103,33.149417877197266,4625200,0.0,0.0
